ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_Cytoplasm_Count,Intensity_IntegratedIntensityEdge_CropBlue,Intensity_IntegratedIntensity_CropBlue,Intensity_LowerQuartileIntensity_CropBlue,Intensity_MADIntensity_CropBlue,Intensity_MassDisplacement_CropBlue,Intensity_MaxIntensityEdge_CropBlue,Intensity_MaxIntensity_CropBlue,Intensity_MeanIntensityEdge_CropBlue,Intensity_MeanIntensity_CropBlue,Intensity_MedianIntensity_CropBlue,Intensity_MinIntensityEdge_CropBlue,Intensity_MinIntensity_CropBlue,Intensity_StdIntensityEdge_CropBlue,Intensity_StdIntensity_CropBlue,Intensity_UpperQuartileIntensity_CropBlue,Location_CenterMassIntensity_X_CropBlue,Location_CenterMassIntensity_Y_CropBlue,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_CropBlue,Location_MaxIntensity_Y_CropBlue,Number_Object_Number,Parent_Nuclei,Texture_AngularSecondMoment_CropBlue_3_0,Texture_Contrast_CropBlue_3_0,Texture_Correlation_CropBlue_3_0,Texture_DifferenceEntropy_CropBlue_3_0,Texture_DifferenceVariance_CropBlue_3_0,Texture_Entropy_CropBlue_3_0,Texture_Gabor_CropBlue_3,Texture_InfoMeas1_CropBlue_3_0,Texture_InfoMeas2_CropBlue_3_0,Texture_InverseDifferenceMoment_CropBlue_3_0,Texture_SumAverage_CropBlue_3_0,Texture_SumEntropy_CropBlue_3_0,Texture_SumVariance_CropBlue_3_0,Texture_Variance_CropBlue_3_0
1,1,497,132.0,30.0,1.1649179157344809,0.79577467207591357,1.0,0.64129032258064511,0.58313549697791778,32.873216079250071,32.449961479175904,9.2195444572928871,3.7264028558351785,3.1622776601683795,20.998048308994939,19.907783835450136,-29.467553709503843,103.49000000000004,0.8882931188561215,1,5.3411766430363059,55.215687610208988,0.039215687662363052,0.066666670143604279,3.1140905796468088,0.12156862765550613,0.27843138575553894,0.045651082419113725,0.11109796299840843,0.10588235408067703,0.0,0.0,0.033911281224431093,0.075952031785429003,0.17254902422428131,134.61676136107138,28.259517056877197,132.91146881287727,30.865191146881287,133.0,28.0,1,1,0.053956916099773253,1.4142857142857146,0.84794376616225819,1.1646469514855711,0.73562358276643991,3.3127765559351214,2.2910695733081941,-0.34645036704521381,0.86732648466333673,0.64579831932773102,8.0428571428571427,2.584692708627959,17.145782312925167,4.740470521541952
1,2,1058,85.0,49.0,1.0156590379551149,0.46608434462343967,1.0,0.71972789115646263,0.72017094411231986,39.180263727499444,41.593268686170845,16.763054614240211,6.0753366360732137,5.3851648071345037,33.332354725696071,34.664357957812015,20.597198146782613,135.87200000000001,0.92280854775403387,1,1.160784371662885,62.772550846450031,0.0078431377187371254,0.011764706578105688,3.1924555050540286,0.039215687662363052,0.3333333432674408,0.0074889314300831287,0.059331333503260898,0.015686275437474251,0.0039215688593685627,0.0039215688593685627,0.0062581658379434546,0.079756703580936991,0.086274512112140656,87.229899415004738,47.510214287000025,84.580340264650289,49.291115311909266,91.0,43.0,2,2,0.34082824306193071,1.6869747899159664,0.76422454046491128,1.1219049471091296,1.21504042793588,2.2213463538377405,1.9722562336076728,-0.28607347708202252,0.7246449288843414,0.74800061763729597,4.344537815126051,1.7231327733231938,12.622890332603633,3.580286526375255
1,3,692,31.0,45.0,1.10894526626075,0.68654715787641962,1.0,0.5580645161290323,0.57277195658688174,35.771866228157251,39.0,12.0,4.484848494306191,4.0,25.23076923076923,26.009197264855107,-18.777449826534752,123.21600000000005,0.87208569628229371,1,1.6588235967792571,30.035295073874295,0.0078431377187371254,0.0078431372530758381,5.4124739137892517,0.074509806931018829,0.24705882370471954,0.011848739976994694,0.04340360559808424,0.011764706112444401,0.0039215688593685627,0.0039215688593685627,0.012226850954958195,0.053953822763462354,0.070588238537311554,25.364146782044195,46.57905730852454,30.611271676300579,45.251445086705203,21.0,51.0,3,3,0.30877777777777787,1.6516666666666664,0.72790164328575602,1.1162278481580798,1.1732638888888889,2.2099314516764141,2.0315860352373116,-0.30268459270579534,0.74456318214953254,0.73957329501447155,4.2816666666666672,1.7422523844652644,10.478997222222221,3.0210666666666666
1,4,598,10.0,64.0,1.0672269792749827,0.317961957037802,1.0,0.66518353726362622,0.68919746325483733,29.279181191775201,34.985711369071801,12.083045973594572,5.0170780838647318,4.4721359549995796,27.5625301688167,27.75969334922657,-16.068255355734586,104.42000000000003,0.90196078431372551,1,3.243137345649302,58.11372692277655,0.019607843831181526,0.050980395637452602,2.4308318029710372,0.13333334028720856,0.3490196168422699,0.027958080565942258,0.097180145355813624,0.062745101749897003,0.0039215688593685627,0.0039215688593685627,0.029636420685992367,0.084865341225847227,0.18039216101169586,13.48444565002753,65.314528635294735,11.548494983277592,63.84448160535117,19.0,61.0,4,4,0.11215873100976174,2.2485322896281801,0.69952370727632329,1.3220854411308858,1.3771776302940015,2.9012331412608594,3.0726230503014174,-0.26306148058364331,0.77047367264536515,0.65120594804720522,6.013698630136985,2.2491201168519872,12.674959118569552,3.8189804726544399
1,5,611,42.0,65.0,1.1307846226715637,0.6853749204594286,1.0,0.56313364055299542,0.56212140374470954,33.930174535145312,35.171010790137949,11.045361017187261,4.1332397671099494,3.6055512754639891,25.210292015948799,24.707626429160506,-57.208561347602767,116.87200000000006,0.88040345821325638,1,2.5294118532910943,29.670589103829116,0.0078431377187371254,0.0078431377187371254,6.0816499504465389,0.086274512112140656,0.23921568691730499,0.019018134235271385,0.048560702297592663,0.015686275437474251,0.0039215688593685627,0.0039215688593685627,0.01802226193197546,0.055329948026130435,0.08235294371843338,41.140496969852229,71.423605572646835,42.811783960720128,65.576104746317512,40.0,74.0,5,5,0.28339100346020774,1.9196078431372547,0.73272010451074521,1.1546060940169416,1.2827412533640907,2.401757539921793,2.8721125444465421,-0.29935164535502495,0.76173325604002307,0.71036908881199534,4.6686274509803924,1.8416247810100876,12.398035371011151,3.5916032295271036
1,6,328,132.0,78.0,1.2045408027660245,0.79113758465162187,1.0,0.49696969696969695,0.45597591529927939,27.102551178753735,30.675723300355934,7.810249675906654,3.05247621056263,2.8284271247461903,16.739659979109977,16.576956381697073,33.437263589925998,95.076000000000036,0.80688806888068876,1,3.5686275698244572,25.984314514324069,0.023529412224888802,0.050980394706130028,1.297741933990324,0.10588235408067703,0.21960784494876862,0.034646869609946188,0.079220471080256302,0.070588238537311554,0.0078431377187371254,0.0078431377187371254,0.029746039976622739,0.057420181708386836,0.12941177189350128,133.09568367393175,78.522638100434193,132.73170731707316,79.768292682926827,130.0,78.0,6,6,0.059763313609467461,3.292307692307693,0.64816499579160836,1.4856538024900685,1.6222485207100592,3.290599799715757,5.0072174608048652,-0.27730507534942567,0.81211295863324451,0.5332753219631049,7.3076923076923084,2.4976657706829495,14.905325443786982,4.8269230769230758
1,7,464,56.0,79.0,1.3251166205519131,0.84395567765785451,1.0,0.54588235294117649,0.51282480807492337,34.895373289311621,33.241540277189323,8.2462112512353212,3.3834492934058771,3.0,19.905263429432978,18.718328866133994,-71.114301993352072,106.63000000000005,0.81978798586572443,1,7.0274511831812561,42.949020808096975,0.019607843831181526,0.054901964031159878,3.6552221842560892,0.20392157137393951,0.28235295414924622,0.057602058878534888,0.092562544845036579,0.066666670143604279,0.0039215688593685627,0.0039215688593685627,0.055774583765217552,0.080346596773894594,0.16078431904315948,58.865047481384082,79.042914529397294,58.823275862068968,75.387931034482762,57.0,83.0,7,7,0.11293925854365418,2.2472527472527473,0.80958016153870072,1.3361525186880454,1.2472527472527473,3.0386513309436869,4.6880232476038097,-0.34404963566043451,0.85697168026430182,0.62084680025856498,6.5439560439560456,2.3874688285872416,19.083232701364569,5.2629815239705353
1,8,595,76.0,80.0,1.0636649034097649,0.61287550124290546,1.0,0.60101010101010099,0.63645019579698803,31.524214861264209,32.756678708318397,11.313708498984761,4.3385881193687519,4.0,23.255106965997811,24.909787893254222,-63.619340939369565,108.38800000000006,0.88739746457867263,1,7.0156864812597632,60.00392306316644,0.031372550874948502,0.070588236674666405,3.2546024643064153,0.20000000298023224,0.23921568691730499,0.057038101473656615,0.10084692951792679,0.098039217293262482,0.0078431377187371254,0.0078431377187371254,0.052775310139448042,0.070347441773263561,0.17254902422428131,74.245408818536205,81.481079662493684,76.337815126050415,78.988235294117644,71.0,86.0,8,8,0.078039999999999998,0.94200000000000017,0.92833295847139596,1.0039224921451064,0.51950000000000007,2.9979759874519663,1.6185640063970042,-0.4933229290556056,0.92888088599502283,0.70419999999999994,7.9900000000000011,2.5264969955861893,21.741899999999998,5.6383159999999997
1,9,973,18.0,89.0,1.121473315002637,0.70981493660885753,1.0,0.64013157894736838,0.64293782624977824,43.095939564483828,47.434164902525687,13.601470508735444,5.9839382123186953,5.6568542494923806,32.24669063026117,30.356271892673512,-31.347080209670189,137.90400000000002,0.86952636282394991,1,5.9607844869606197,98.047061586286873,0.020588235929608345,0.043137255124747753,6.0015223157411324,0.12549020349979401,0.42352941632270813,0.039215687414214606,0.10076779196946235,0.054901961237192154,0.0039215688593685627,0.0039215688593685627,0.03048273791700595,0.1022720433603074,0.15686275064945221,23.342212611690872,84.925605957261226,17.70606372045221,86.987667009249748,27.0,83.0,9,9,0.20388495605485452,1.2269005847953216,0.8426171677486608,1.1064683137208156,0.73608152935946114,2.592843973551417,1.5560879107367012,-0.39387337380748011,0.8536784019687903,0.70233918128654971,5.1146198830409366,2.0781147847630042,14.31902602510174,3.93572860025307
1,10,417,45.0,94.0,1.0705814789949843,0.52092026030470784,1.0,0.51354679802955661,0.60937785240136455,25.682323992597397,28.460498941515414,9.4339811320566032,3.6133472130493276,3.1622776601683795,21.346813832691776,21.922568992862157,61.346959365474497,92.732000000000042,0.84412955465587047,1,7.9098041411489248,52.56078571639955,0.074509806931018829,0.043137259781360626,0.85094498656243278,0.16862745583057404,0.27843138575553894,0.072567010469256191,0.12604504967961522,0.13333334028720856,0.019607843831181526,0.019607843831181526,0.040110757404067374,0.057558426404205901,0.17254902422428131,44.291651129858167,93.894501236911012,45.081534772182252,94.211031175059958,42.0,89.0,10,10,0.058168508867206398,2.154078549848943,0.63159988660178279,1.2725953100380731,0.84301895747574407,3.2065289277677986,4.138679668687657,-0.20425968001575784,0.72567053533736858,0.52669273147325402,8.4199395770392762,2.4027054476718646,8.9867927455937799,2.3475689342010391
1,11,489,118.0,92.0,1.0372669033154069,0.39904747267624269,1.0,0.62372448979591832,0.76317481099213147,26.522040856279201,27.658633371878661,11.0,4.1815834525724043,3.6055512754639891,23.751007238169631,24.318862003877793,-89.851472973521354,89.732000000000042,0.91917293233082709,1,2.4980392996221781,33.615687196142972,0.023529412224888802,0.031372550874948502,1.053181180345975,0.047058824449777603,0.29803922772407532,0.023566408487001679,0.068743736597429383,0.050980392843484879,0.011764706112444401,0.011764706112444401,0.0083362432090743916,0.05230156146441526,0.10588235408067703,118.82757817623866,90.98833412556678,118.9918200408998,92.028629856850714,122.0,94.0,11,11,0.11697607072092671,1.8864197530864197,0.5516587462967093,1.2609804149919437,1.1137570492303004,2.6787546096092458,3.0794826851341077,-0.22107641932065553,0.69992253454830278,0.6527478911792638,4.7259259259259263,2.0770564162443459,6.5248834019204391,2.0770370370370368
1,12,267,158.0,94.0,1.1224655647892721,0.69937993597030546,1.0,0.64492753623188404,0.62481321159469272,22.526587910019906,24.596747752497688,7.6157731058639087,2.9934686057652411,2.8284271247461903,17.0,16.100880956809654,19.396958702129613,73.280000000000015,0.89447236180904521,1,2.4274510382674634,17.313725943211466,0.015686275437474251,0.027450981549918652,1.52082208423111,0.11372549086809158,0.26666668057441711,0.031940145240361359,0.064845415517645943,0.035294119268655777,0.0039215688593685627,0.0039215688593685627,0.035332532886591821,0.06071589068790223,0.10588235408067703,160.37780294884254,96.148810860581591,160.18352059925093,94.640449438202253,161.0,95.0,12,12,0.092497161324133062,3.52803738317757,0.50463762416355873,1.5307215100644347,1.7544108655777797,3.1123325758158664,5.4369780638605798,-0.17412173003535097,0.66945253547056616,0.53653528988878063,5.3971962616822422,2.27877273623462,10.716066905406585,3.5479299502139927
1,13,911,95.0,95.0,1.1928393351003597,0.76062026896131962,1.0,0.55958230958230959,0.487421412334959,44.12172663131421,43.382023926967726,12.041594578792296,4.7465357776605677,4.2426406871192848,34.645820506681225,28.643694658376734,-73.358616660164657,153.25399999999993,0.77730375426621157,1,7.2666668947786093,92.647061373107135,0.047058824449777603,0.052941178902983665,3.210677497375825,0.16078431904315948,0.24313725531101227,0.04176245341826787,0.10169820128771365,0.10588235408067703,0.0039215688593685627,0.0039215688593685627,0.035105317005914745,0.059837007350510917,0.15294118225574493,96.691724859927447,91.618666663058022,97.746432491767294,88.586169045005491,100.0,96.0,13,13,0.035574842392586813,2.1332470892626132,0.72459578223385934,1.2934774069497779,0.86361666128338554,3.5270199169464744,1.3756886172882712,-0.22204998484749133,0.76533682430624972,0.53616163153489083,8.2496765847348001,2.5843960146614138,13.346458498248621,3.7958458919985474
1,14,913,70.0,107.0,1.0432331868410247,0.58537331093994693,1.0,0.65494978479196553,0.62176360325342028,38.263364684249815,40.11234224026316,14.866068747318506,5.4253198236000664,5.0,30.410524493997141,31.022554431552653,17.014403232385025,135.84000000000006,0.91620672353236332,1,9.011764956638217,140.97647470980883,0.074509806931018829,0.070588238537311554,0.64978641881987065,0.13725490868091583,0.38823530077934265,0.05814041907508527,0.15441015849924297,0.14117647707462311,0.019607843831181526,0.019607843831181526,0.031878117107485074,0.090780851480659744,0.21960784494876862,69.149378293721256,106.91165261069122,69.253012048192772,107.55312157721796,67.0,102.0,14,14,0.042111230119743742,1.4882571075401729,0.80291480805989468,1.1847688908715925,0.76081047425364523,3.4145235368136277,2.0710019886982942,-0.26841795779046057,0.80841499735398792,0.63638478877335858,7.357231149567367,2.5855098916516193,13.564598513936996,3.8590883463385497
1,15,260,36.0,108.0,1.1446718861176453,0.78534313384746768,1.0,0.62200956937799046,0.75941901149916213,23.459842492733525,23.259406699226016,6.7082039324993694,2.9695392086425958,2.8284271247461903,13.435028842544403,14.523066739674022,37.45578065025127,65.592000000000027,0.93862815884476536,1,4.7372550461441278,25.203922243788838,0.039215687662363052,0.054901961237192154,1.2758970826084799,0.17254902422428131,0.22352941334247589,0.060734039053129844,0.096938162476110923,0.090196080505847931,0.015686275437474251,0.015686275437474251,0.049348295640745402,0.060316158669045883,0.14901961386203766,35.41232300933536,105.09164462763123,35.03846153846154,106.31153846153846,38.0,105.0,15,15,0.035307821107039714,3.3349753694581281,0.70946767278560019,1.4486617711095005,1.1944478147977384,3.6119489664387077,5.3132823847069393,-0.21735475940310042,0.76888852613700343,0.45079687047232692,8.0246305418719199,2.6688682075028236,17.797422893057345,5.4737071998835196
1,16,775,137.0,107.0,1.0698964291371493,0.62459666135913239,1.0,0.73529411764705888,0.72067687551339632,36.230109763082901,38.832975677895199,13.416407864998739,5.0357098762110848,4.4721359549995796,29.557063453597685,28.293813942573355,-64.205348893704709,116.24800000000005,0.92925659472422062,1,2.5411765594035387,65.784315662458539,0.026470588520169258,0.043137252330780029,1.9547377978972131,0.035294119268655777,0.35686275362968445,0.019547511995411836,0.084882987951559408,0.062745101749897003,0.0078431377187371254,0.0078431377187371254,0.0083824337597986961,0.078827517978018444,0.11372549086809158,136.11081967705707,106.24160954215495,138.01290322580644,105.79096774193549,133.0,105.0,16,16,0.10704834038761417,1.4716417910447763,0.77474466484074611,1.1782488131625513,0.78793495210514597,2.8955367875346636,1.7940378563583015,-0.26694014175341652,0.7685783132356202,0.650412642669008,5.0776119402985076,2.2285862328775279,11.593976386723099,3.2756872354644693
1,17,923,1.0,119.0,1.0540441772711071,0.38763327142710574,1.0,0.75408496732026142,0.7325133781525407,36.604161098788794,40.224370722237531,17.0,7.0079329539211779,6.4031242374328485,33.0,33.742216172740896,-41.377812160821691,125.83400000000005,0.94569672131147542,1,2.6352942050434649,65.603923399932683,0.015686275437474251,0.027450981549918652,3.376648006042271,0.050980392843484879,0.3333333432674408,0.019377163272378418,0.071076840086600951,0.039215687662363052,0.0039215688593685627,0.0039215688593685627,0.012205920400811985,0.073990059709655845,0.10980392247438431,17.034610559821012,116.69334688764194,13.970747562296857,118.11267605633803,23.0,113.0,17,17,0.20437451941560938,1.392156862745098,0.79346854417271917,1.1306060089852012,0.91103782199154171,2.5782703162670471,3.3564110014397728,-0.29924103097938692,0.77494973544074974,0.71804187738443781,4.6789215686274508,2.018157125227551,12.083183150711264,3.3505607819108039
